word,pos
媒体,名詞
決算,名詞
受給,名詞
社債,名詞
銘柄,名詞
見掛け,名詞
重複,名詞
作動,名詞
植木,名詞
取り調べ,名詞
ソウセキ,名詞
消極,名詞
胡椒,名詞
受容,名詞
出所,名詞
届け出,名詞
シンガポール,名詞
交付,名詞
慰謝,名詞
脆い,形容詞
書斎,名詞
録画,名詞
巻き付ける,動詞
歴代,名詞
追い越す,動詞
由,名詞
愛国,名詞
和解,名詞
化け物,名詞
目掛ける,動詞
ニュアンス,名詞
鉱山,名詞
多忙,名詞
祖国,名詞
鯉,名詞
通告,名詞
本真,名詞
写し,名詞
家人,名詞
宥める,動詞
用紙,名詞
活気,名詞
マヨネーズ,名詞
鬱病,名詞
公認,名詞
通り抜ける,動詞
ブーツ,名詞
来す,動詞
手掛ける,動詞
反転,名詞
動,名詞
領主,名詞
ドラム,名詞
連れ出す,動詞
仕上げ,名詞
タワー,名詞
膜,名詞
通り掛かる,動詞
流出,名詞
見合う,動詞
司祭,名詞
むかつく,動詞
趣,名詞
正午,名詞
馬鹿げる,動詞
猪,名詞
パスタ,名詞
追い遣る,動詞
渾名,名詞
寄り添う,動詞
奨励,名詞
道程,名詞
押し掛ける,動詞
後述,名詞
青白い,形容詞
局面,名詞
呪い,名詞
転倒,名詞
脱走,名詞
胡瓜,名詞
史料,名詞
青色,名詞
期する,動詞
レモン,名詞
乾杯,名詞
加算,名詞
兆候,名詞
徹する,動詞
吟味,名詞
護衛,名詞
コラム,名詞
見合い,名詞
関白,名詞
シナリオ,名詞
送付,名詞
叫び声,名詞
選び,名詞
規律,名詞
頼り無い,形容詞
アラブ,名詞
擁護,名詞
見本,名詞
東部,名詞
装着,名詞
技法,名詞
荒らす,動詞
牡丹,名詞
原文,名詞
ワイド,名詞
駆逐,名詞
オーストリア,名詞
洗練,名詞
情景,名詞
病状,名詞
手立て,名詞
常連,名詞
吹き飛ばす,動詞
冷ます,動詞
錯誤,名詞
軍勢,名詞
四角い,形容詞
取り残す,動詞
授ける,動詞
レギュラー,名詞
抱き合う,動詞
包囲,名詞
禁煙,名詞
檜,名詞
高層,名詞
候う,動詞
身動き,名詞
経路,名詞
補充,名詞
生々しい,形容詞
感嘆,名詞
ナショナル,名詞
開封,名詞
凹む,動詞
南西,名詞
洪水,名詞
懐中,名詞
頭部,名詞
至急,名詞
土壌,名詞
褒美,名詞
本章,名詞
忍ぶ,動詞
碑,名詞
区切る,動詞
革,名詞
新入,名詞
ホステス,名詞
発進,名詞
ベイ,名詞
乗り換え,名詞
履行,名詞
河川,名詞
立ち向かう,動詞
背く,動詞
明示,名詞
転売,名詞
呼称,名詞
道理,名詞
背ける,動詞
前夜,名詞
メロディー,名詞
公団,名詞
みっともない,形容詞
方策,名詞
前記,名詞
決戦,名詞
特質,名詞
両面,名詞
レントゲン,名詞
ヨーグルト,名詞
激怒,名詞
密度,名詞
インパクト,名詞
王子,名詞
締め付ける,動詞
達磨,名詞
討論,名詞
管轄,名詞
間際,名詞
スタンダード,名詞
ジャーナリスト,名詞
会館,名詞
彫る,動詞
只中,名詞
絶好,名詞
笑い声,名詞
野原,名詞
ヨシワラ,名詞
土日,名詞
ホモ,名詞
手摺,名詞
パトカー,名詞
綴る,動詞
均衡,名詞
増設,名詞
鯖,名詞
住職,名詞
提督,名詞
友好,名詞
ソフトウェア,名詞
反日,名詞
郷,名詞
エコ,名詞
枕元,名詞
モスクワ,名詞
難民,名詞
上層,名詞
人情,名詞
引き替える,動詞
封建,名詞
万事,名詞
法廷,名詞
損失,名詞
ウィーン,名詞
蓮華,名詞
イング,名詞
終結,名詞
拷問,名詞
だらし無い,形容詞
支部,名詞
破片,名詞
トータル,名詞
笊,名詞
指針,名詞
イデオロギー,名詞
ヒール,名詞
下町,名詞
ラッシュ,名詞
ピザ,名詞
煩わしい,形容詞
レター,名詞
所要,名詞
広域,名詞
膨張,名詞
故人,名詞
寄与,名詞
用件,名詞
振り込む,動詞
車検,名詞
清掃,名詞
炭,名詞
混同,名詞
裏付ける,動詞
威嚇,名詞
故意,名詞
百貨,名詞
雀,名詞
シベリア,名詞
凍結,名詞
交わる,動詞
傲慢,名詞
ナポレオン,名詞
丁重,名詞
過言,名詞
畜生,名詞
静寂,名詞
温まる,動詞
簡潔,名詞
憎悪,名詞
ギャップ,名詞
葱,名詞
無謀,名詞
慣れ,名詞
諦め,名詞
代替,名詞
農地,名詞
教官,名詞
鍬,名詞
道筋,名詞
ジャングル,名詞
裏切り,名詞
巡らす,動詞
艦長,名詞
腹立たしい,形容詞
殺到,名詞
換算,名詞
喘息,名詞
草原,名詞
引き締める,動詞
進路,名詞
祝日,名詞
中将,名詞
バケツ,名詞
貨物,名詞
入園,名詞
デジカメ,名詞
浸す,動詞
宝物,名詞
時分,名詞
一足,名詞
正統,名詞
老い,名詞
協調,名詞
紛失,名詞
発条,名詞
人手,名詞
パンチ,名詞
断ち切る,動詞
辞儀,名詞
国防,名詞
心得,名詞
刃物,名詞
先住,名詞
行進,名詞
考案,名詞
手書き,名詞
解析,名詞
隅々,名詞
運行,名詞
帰省,名詞
漁船,名詞
スリー,名詞
前期,名詞
ストッキング,名詞
投下,名詞
花弁,名詞
倅,名詞
大木,名詞
内蔵,名詞
梯子,名詞
蒸す,動詞
独りぼっち,名詞
樫,名詞
参入,名詞
出会す,動詞
贈与,名詞
来客,名詞
心細い,形容詞
首脳,名詞
痕跡,名詞
待たす,動詞
暁,名詞
劇団,名詞
各自,名詞
提言,名詞
分量,名詞
痔,名詞
本意,名詞
渋い,形容詞
異国,名詞
疑わしい,形容詞
御八つ,名詞
排泄,名詞
決議,名詞
回想,名詞
半額,名詞
創業,名詞
目の当たり,名詞
余談,名詞
サド,名詞
一揆,名詞
彩り,名詞
そそる,動詞
キャラ,名詞
行き届く,動詞
歓声,名詞
路面,名詞
分別,名詞
ゲイ,名詞
尼,名詞
アルミ,名詞
焼き肉,名詞
瓦,名詞
抜かす,動詞
薬物,名詞
無茶,名詞
流し,名詞
飛び立つ,動詞
遠ざける,動詞
慣習,名詞
大気,名詞
独り言,名詞
ディテール,名詞
ガール,名詞
訴え,名詞
見届ける,動詞
後頭,名詞
任ずる,動詞
着替え,名詞
詞,名詞
優遇,名詞
処罰,名詞
伝う,動詞
クライアント,名詞
変貌,名詞
片端,名詞
卑怯,名詞
視察,名詞
舅,名詞
メーター,名詞
繰り出す,動詞
算定,名詞
独楽,名詞
働き掛ける,動詞
周知,名詞
外観,名詞
洗浄,名詞
作物,名詞
策定,名詞
歩き回る,動詞
公家,名詞
松下,名詞
騎馬,名詞
絶滅,名詞
掠める,動詞
上段,名詞
重たい,形容詞
掻き立てる,動詞
栄える,動詞
見通す,動詞
公演,名詞
乾かす,動詞
仰す,動詞
失せる,動詞
海峡,名詞
貸借,名詞
便宜,名詞
拝む,動詞
古里,名詞
銀色,名詞
選考,名詞
妾,名詞
財源,名詞
知能,名詞
補佐,名詞
積み重ねる,動詞
南下,名詞
相槌,名詞
匹敵,名詞
電,名詞
溶け込む,動詞
青空,名詞
痛感,名詞
嘘吐き,名詞
束縛,名詞
ぶら下がる,動詞
縫い包み,名詞
手助け,名詞
駐在,名詞
思い遣る,動詞
老女,名詞
藩士,名詞
形跡,名詞
果実,名詞
見比べる,動詞
パウダー,名詞
ミネラル,名詞
有りの侭,名詞
付与,名詞
夏場,名詞
賜わる,動詞
死骸,名詞
将棋,名詞
公害,名詞
無力,名詞
運搬,名詞
単身,名詞
合唱,名詞
深み,名詞
舞,名詞
入試,名詞
名所,名詞
睨み付ける,動詞
電流,名詞
キット,名詞
法学,名詞
暗黙,名詞
一室,名詞
薄める,動詞
洗礼,名詞
下腹,名詞
エクスプレス,名詞
議長,名詞
自社,名詞
段落,名詞
饅頭,名詞
取り止める,動詞
引き止める,動詞
参議,名詞
ラスト,名詞
図式,名詞
縁側,名詞
ばら蒔く,動詞
飲み会,名詞
法令,名詞
語学,名詞
塗装,名詞
愛しい,形容詞
ファイブ,名詞
直し,名詞
村長,名詞
歩み,名詞
掛け離れる,動詞
細部,名詞
楼,名詞
生計,名詞
未婚,名詞
下級,名詞
縁起,名詞
壊滅,名詞
観測,名詞
御上,名詞
風習,名詞
切り替え,名詞
弾圧,名詞
心持ち,名詞
活力,名詞
出土,名詞
郷里,名詞
別物,名詞
絡み合う,動詞
指図,名詞
肉親,名詞
肴,名詞
熱意,名詞
ポジション,名詞
失踪,名詞
大橋,名詞
結び付き,名詞
こびり付く,動詞
鎧,名詞
本線,名詞
ピアス,名詞
火燵,名詞
翁,名詞
厚み,名詞
横顔,名詞
胴,名詞
配属,名詞
透ける,動詞
取り付け,名詞
直結,名詞
取り寄せる,動詞
ライス,名詞
ロマン,名詞
逃げ込む,動詞
洒落る,動詞
両腕,名詞
宮中,名詞
怠い,形容詞
容易い,形容詞
芽生える,動詞
部族,名詞
代謝,名詞
和尚,名詞
猶予,名詞
聡明,名詞
損傷,名詞
飛び交う,動詞
文脈,名詞
目処,名詞
入れ替わる,動詞
ピラミッド,名詞
でぶ,名詞
抽出,名詞
投げ捨てる,動詞
両目,名詞
牙,名詞
市内,名詞
砦,名詞
苛立ち,名詞
封,名詞
トリック,名詞
屏風,名詞
臨床,名詞
夕刻,名詞
物品,名詞
実習,名詞
罰する,動詞
南側,名詞
運河,名詞
反感,名詞
櫓,名詞
叩き付ける,動詞
賑わう,動詞
平穏,名詞
寸法,名詞
立ち入る,動詞
嘔吐,名詞
道中,名詞
防備,名詞
股間,名詞
中立,名詞
任,名詞
引き締まる,動詞
講談,名詞
図面,名詞
裁く,動詞
親類,名詞
新設,名詞
損ねる,動詞
マラソン,名詞
悪夢,名詞
通販,名詞
分化,名詞
プレッシャー,名詞
在宅,名詞
延期,名詞
起訴,名詞
彫り,名詞
幼少,名詞
黒猫,名詞
レッスン,名詞
切り開く,動詞
弱点,名詞
極度,名詞
区画,名詞
不妊,名詞
思い描く,動詞
延べ,名詞
代議,名詞
阻む,動詞
潔い,形容詞
紛れる,動詞
探索,名詞
待ち構える,動詞
救援,名詞
損する,動詞
開店,名詞
石段,名詞
解す,動詞
本堂,名詞
セミナー,名詞
断ずる,動詞
弾丸,名詞
程遠い,形容詞
胡桃,名詞
如く,動詞
分岐,名詞
収納,名詞
木材,名詞
カウンセリング,名詞
羽織る,動詞
合致,名詞
気紛れ,名詞
囲う,動詞
肝臓,名詞
葉っぱ,名詞
宿舎,名詞
クッション,名詞
レーザー,名詞
編む,動詞
ミステリー,名詞
線香,名詞
不調,名詞
交易,名詞
車種,名詞
急便,名詞
外食,名詞
筆記,名詞
貨幣,名詞
乱れ,名詞
事象,名詞
火山,名詞
工,名詞
代物,名詞
劣化,名詞
一転,名詞
同化,名詞
自負,名詞
当て嵌める,動詞
睫,名詞
鱗,名詞
井,名詞
開き直る,動詞
縦横,名詞
任せ,名詞
課程,名詞
オナニー,名詞
攻め,名詞
破滅,名詞
儚い,形容詞
思い立つ,動詞
カルシウム,名詞
運び込む,動詞
テンジン,名詞
匿名,名詞
見習う,動詞
支局,名詞
脱毛,名詞
眼前,名詞
集約,名詞
寝,名詞
家出,名詞
転送,名詞
ダイヤモンド,名詞
歩兵,名詞
代償,名詞
立ち,名詞
ハードディスク,名詞
取り立てる,動詞
強要,名詞
チェンジ,名詞
没頭,名詞
自称,名詞
軍団,名詞
トウア,名詞
ニッコウ,名詞
極楽,名詞
原型,名詞
接着,名詞
雑貨,名詞
噛み付く,動詞
排水,名詞
檻,名詞
エッセー,名詞
ネックレス,名詞
伝言,名詞
ブラウザ,名詞
過失,名詞
負,名詞
別名,名詞
花束,名詞
掛け声,名詞
燥ぐ,動詞
産後,名詞
光線,名詞
内装,名詞
血管,名詞
従える,動詞
主君,名詞
見落とす,動詞
意匠,名詞
マガジン,名詞
重力,名詞
点滴,名詞
借り入れ,名詞
容貌,名詞
蜂蜜,名詞
甚だしい,形容詞
書き替える,動詞
洞,名詞
蠅,名詞
考え出す,動詞
椰子,名詞
併用,名詞
祭壇,名詞
立ち会い,名詞
ちび,名詞
面目,名詞
小石,名詞
喧しい,形容詞
鞘,名詞
偽る,動詞
満員,名詞
チャンピオン,名詞
免疫,名詞
離脱,名詞
身形,名詞
広める,動詞
政,名詞
攫う,動詞
区間,名詞
因む,動詞
スピーチ,名詞
真夏,名詞
出番,名詞
骨格,名詞
算出,名詞
在来,名詞
生き甲斐,名詞
新興,名詞
定番,名詞
乗ずる,動詞
見せ掛ける,動詞
試練,名詞
増殖,名詞
安保,名詞
差し引く,動詞
駆け寄る,動詞
恩恵,名詞
プロフィール,名詞
暗黒,名詞
長続き,名詞
則る,動詞
兵法,名詞
各社,名詞
東方,名詞
推す,動詞
宿る,動詞
飲み屋,名詞
浴室,名詞
目線,名詞
取り締まる,動詞
心構え,名詞
百済,名詞
容認,名詞
郷土,名詞
繁盛,名詞
会費,名詞
機体,名詞
欲する,動詞
先々,名詞
一色,名詞
消え去る,動詞
子猫,名詞
色合い,名詞
寝床,名詞
納付,名詞
地蔵,名詞
懐く,動詞
一撃,名詞
レンタカー,名詞
本願,名詞
興,名詞
山間,名詞
優越,名詞
右腕,名詞
競合,名詞
渡来,名詞
短所,名詞
得点,名詞
反復,名詞
発端,名詞
敵対,名詞
当主,名詞
散らす,動詞
パジャマ,名詞
揺らぐ,動詞
鰹,名詞
台無し,名詞
街路,名詞
腐敗,名詞
学術,名詞
浪費,名詞
橇,名詞
関数,名詞
流動,名詞
片付く,動詞
戦線,名詞
飲み干す,動詞
歓喜,名詞
パンク,名詞
ごきぶり,名詞
抱っこ,名詞
始終,名詞
口癖,名詞
側近,名詞
崇拝,名詞
和風,名詞
至り,名詞
扠置く,動詞
立法,名詞
結晶,名詞
処する,動詞
傷害,名詞
家畜,名詞
領事,名詞
捕虜,名詞
漬け物,名詞
自尊,名詞
愛撫,名詞
舗装,名詞
ターミナル,名詞
実る,動詞
立地,名詞
蹲る,動詞
呼び寄せる,動詞
束ねる,動詞
周波,名詞
タブー,名詞
好き嫌い,名詞
解読,名詞
階下,名詞
炭酸,名詞
焦り,名詞
訛り,名詞
嵩む,動詞
陥れる,動詞
夜空,名詞
真珠,名詞
摘発,名詞
気象,名詞
鬘,名詞
集積,名詞
カッター,名詞
鑑賞,名詞
秘訣,名詞
利子,名詞
後遺,名詞
ポット,名詞
欠如,名詞
行儀,名詞
旅立つ,動詞
ツガル,名詞
各人,名詞
臣,名詞
本拠,名詞
善意,名詞
ポルトガル,名詞
協同,名詞
有益,名詞
瞬き,名詞
農薬,名詞
賞味,名詞
オーディオ,名詞
張り上げる,動詞
思い付き,名詞
世辞,名詞
月々,名詞
看病,名詞
モーター,名詞
カウント,名詞
災い,名詞
血縁,名詞
遊女,名詞
梱包,名詞
飛び散る,動詞
平常,名詞
キャプテン,名詞
ロゴ,名詞
出動,名詞
遠退く,動詞
否む,動詞
水夫,名詞
万博,名詞
謀反,名詞
実物,名詞
高台,名詞
農耕,名詞
ルーター,名詞
同窓,名詞
虐殺,名詞
多量,名詞
融通,名詞
翳す,動詞
実戦,名詞
多発,名詞
傷む,動詞
頼もしい,形容詞
ミックス,名詞
症候,名詞
内陸,名詞
物体,名詞
燃焼,名詞
在籍,名詞
途,名詞
薬剤,名詞
光沢,名詞
ポート,名詞
身の回り,名詞
ビワ,名詞
実業,名詞
ネック,名詞
登校,名詞
肛門,名詞
振り掛ける,動詞
激減,名詞
孝,名詞
破裂,名詞
強ばる,動詞
鷲,名詞
小手,名詞
バイオ,名詞
両立,名詞
最上,名詞
キャッシュ,名詞
武力,名詞
演習,名詞
遺書,名詞
引っ掻く,動詞
張り切る,動詞
宮内,名詞
急増,名詞
南海,名詞
葦,名詞
湯気,名詞
ウェア,名詞
インスタント,名詞
山岳,名詞
朱,名詞
点滅,名詞
出家,名詞
ギョーザ,名詞
和らぐ,動詞
墜落,名詞
木立ち,名詞
レイプ,名詞
敵意,名詞
セールス,名詞
素振り,名詞
連鎖,名詞
諭す,動詞
相関,名詞
漲る,動詞
無名,名詞
有り触れる,動詞
大師,名詞
料亭,名詞
虫歯,名詞
風呂場,名詞
見過ごす,動詞
改まる,動詞
懲りる,動詞
露,名詞
画質,名詞
徹夜,名詞
引き換え,名詞
度胸,名詞
中傷,名詞
マネージメント,名詞
休息,名詞
重宝,名詞
不吉,名詞
長寿,名詞
企てる,動詞
侮辱,名詞
模倣,名詞
手口,名詞
企む,動詞
凌ぎ,名詞
県立,名詞
連発,名詞
デザート,名詞
伝票,名詞
救出,名詞
漉す,動詞
震え,名詞
屋台,名詞
群がる,動詞
狩猟,名詞
読み込む,動詞
密室,名詞
海底,名詞
媒介,名詞
小指,名詞
藤,名詞
浄化,名詞
解凍,名詞
宣告,名詞
ピッチャー,名詞
毛皮,名詞
鋸,名詞
矢先,名詞
本位,名詞
陰謀,名詞
学期,名詞
税理,名詞
テラス,名詞
フレーズ,名詞
当番,名詞
茎,名詞
流産,名詞
熱狂,名詞
好物,名詞
帰還,名詞
海辺,名詞
標識,名詞
襞,名詞
眺め,名詞
脛,名詞
大通り,名詞
家老,名詞
決する,動詞
クリスチャン,名詞
大喜び,名詞
翻す,動詞
小切手,名詞
誇らしい,形容詞
ビット,名詞
念仏,名詞
ヤフー,名詞
静止,名詞
抱き付く,動詞
対外,名詞
返品,名詞
叩き,名詞
聖人,名詞
制裁,名詞
賭け,名詞
達人,名詞
遅刻,名詞
方形,名詞
食後,名詞
勧告,名詞
家中,名詞
先代,名詞
耳鼻,名詞
評する,動詞
開通,名詞
出陣,名詞
書状,名詞
調味,名詞
フォト,名詞
後年,名詞
編纂,名詞
錆びる,動詞
供養,名詞
シャープ,名詞
召し使い,名詞
リュウキュウ,名詞
覆す,動詞
反響,名詞
安らぎ,名詞
無償,名詞
ヘリコプター,名詞
思い込み,名詞
巡り,名詞
彩る,動詞
総督,名詞
低温,名詞
敬遠,名詞
切迫,名詞
内海,名詞
受精,名詞
力量,名詞
母屋,名詞
修学,名詞
コンドーム,名詞
炉,名詞
高熱,名詞
飛び回る,動詞
現存,名詞
漏れ,名詞
貫,名詞
締まる,動詞
人身,名詞
タイガー,名詞
山羊,名詞
屈める,動詞
最善,名詞
少子,名詞
プロデューサー,名詞
黒髪,名詞
呼応,名詞
手本,名詞
強気,名詞
問い質す,動詞
警報,名詞
配下,名詞
茂み,名詞
ソング,名詞
工程,名詞
信,名詞
礼拝,名詞
糸口,名詞
コマーシャル,名詞
麒麟,名詞
サングラス,名詞
カクテル,名詞
効き目,名詞
阻害,名詞
複製,名詞
異変,名詞
疑念,名詞
無邪気,名詞
渦巻く,動詞
元禄,名詞
独断,名詞
引き渡す,動詞
決め手,名詞
兜,名詞
葬る,動詞
株価,名詞
苔,名詞
団結,名詞
神殿,名詞
他界,名詞
叩き込む,動詞
恣意,名詞
